# 'search_', 'region_', 'reported_n', 'reported_bkg', 'reported_bkg_hi', 'reported_bkg_lo', 'reported_s95obs', 'reported_s95exp', 'reported_s95exp_hi', 'reported_s95exp_lo', 'region_n', 'fit_cabinetry_bkg', 'fit_cabinetry_err', 'fit_cabinetry_post_bkg', 'fit_cabinetry_post_err', 'limit_cabinetry_logl', 'limit_cabinetry_2obs', 'limit_cabinetry_3obs', 'limit_cabinetry_post_2obs', 'limit_cabinetry_post_3obs', 'limit_normal_logl', 'limit_normal_2obs', 'limit_normal_3obs', 'limit_normal_log_logl', 'limit_normal_log_2obs', 'limit_normal_log_3obs', 'limit_linspace_logl', 'limit_linspace_2obs', 'limit_linspace_3obs', 'limit_delta_logl', 'limit_delta_2obs', 'limit_delta_3obs', 'limit_mcmc_logl', 'limit_mcmc_2obs', 'limit_mcmc_3obs', 'limit_cabinetry_3exp', 'limit_cabinetry_3exp_hi', 'limit_cabinetry_3exp_lo', 'limit_cabinetry_nexp', 'limit_cabinetry_nexp_hi', 'limit_cabinetry_nexp_lo', 'limit_normal_3exp', 'limit_normal_3exp_hi', 'limit_normal_3exp_lo', 'limit_normal_nexp', 'limit_normal_nexp_hi', 'limit_normal_nexp_lo', 'limit_normal_log_3exp', 'limit_normal_log_3exp_hi', 'limit_normal_log_3exp_lo', 'limit_normal_log_nexp', 'limit_normal_log_nexp_hi', 'limit_normal_log_nexp_lo', 'limit_linspace_3exp', 'limit_linspace_3exp_hi', 'limit_linspace_3exp_lo', 'limit_linspace_nexp', 'limit_linspace_nexp_hi', 'limit_linspace_nexp_lo', 'limit_delta_3exp', 'limit_delta_3exp_hi', 'limit_delta_3exp_lo', 'limit_delta_nexp', 'limit_delta_nexp_hi', 'limit_delta_nexp_lo', 'limit_mcmc_3exp', 'limit_mcmc_3exp_hi', 'limit_mcmc_3exp_lo', 'limit_mcmc_nexp', 'limit_mcmc_nexp_hi', 'limit_mcmc_nexp_lo'
# '<U27', '<U25', '<i8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8', '<f8'
'atlas_susy_4L_2021', 'SR2breq', 1, 0.52, 0.5, -0.13, 4.17, 3.16, 1.2, -0.16, 1.0, 0.5233372479086965, 0.4916375278214254, 0.6555160790696665, 0.39712644917902223, -0.24643308687609825, 4.220502945930707, 5.451677255296375, 4.087620427495156, 5.32237577103235, -0.2461916080909258, 4.218623355662533, 5.4498505514638715, -0.3529211424522202, 4.327651646729434, 5.555660468566617, -0.2423232332512717, 4.1969920809991885, 5.428783857869127, -0.17083296345023957, 4.199977527830471, 5.431666595880624, -0.2495568771345647, 4.2207946335990085, 5.451936038332059, 4.553350132501636, 6.981074822753308, 2.9999904289702037, 0.652796573638916, 1.551788855719728, 0.0, 4.557734852423219, 6.9890988338726165, 2.9999899243849852, 0.6548893737792969, 1.555909937368297, 0.0, 5.039897141917285, 8.535992739806531, 3.000004270560775, 0.8090672492980957, 2.074089174789476, 0.0, 4.600890444659073, 7.074388834204856, 2.999987533672613, 0.6770567893981934, 1.5996380089476276, 0.0, 4.145285855773801, 6.179330614885064, 3.0, 0.5233740020537597, 1.246819924050532, 0.0, 4.572496840156694, 7.026649851254175, 2.9999897358778127, 0.6599280166625977, 1.569296930906138, 0.0
'atlas_susy_DVmuon_2020', 'SRMET', 0, 0.43, 0.2262741699796952, -0.2262741699796952, 3.0, 3.0, 1.1, -0.0, 0.0, 0.4300000000000002, 0.22569445996515308, 0.3841925530568355, 0.20214100423255704, -0.4233884370470437, 2.000002031584252, 2.999943052364004, 1.9999999923743619, 2.9999863325052076, -0.4234899070274388, 2.000002111412775, 2.9999414759908745, -0.46041356136167544, 2.000039324631599, 2.99998221680418, -0.5167894507949053, 1.9999906076230851, 2.9999813862868083, -0.43, 2.0, 3.0, -0.4616054655196825, 1.9999922455535162, 2.99999092433294, 4.116060848033741, 6.174835876490977, 2.999943052364004, 0.4448696136474609, 1.1439848431901272, 0.0, 4.1166869573361895, 6.176077879500996, 2.9999414759908745, 0.4450539016723633, 1.1444263649467084, 0.0, 4.199729100270949, 6.403843560012044, 2.99998221680418, 0.4927253341674805, 1.2454134526036114, 0.0, 4.286278492328341, 6.517265350939631, 2.9999813862868083, 0.5496862602233886, 1.3375427504384791, 0.0, 4.003230793277434, 5.923950665255053, 3.0, 0.43, 1.0857438524302, 0.0, 4.199032292631081, 6.365194607964682, 2.99999092433294, 0.49127437591552736, 1.2365337553785083, 0.0
'atlas_susy_DVmuon_2020', 'SRMU', 1, 1.88, 0.3440930106817051, -0.3440930106817051, 3.6, 4.2, 1.7, -1.1, 1.0, 1.8800000000000008, 0.34397507660481924, 1.8265044761040339, 0.33080591465838655, -0.2545721138084839, 2.992859210060312, 4.222887149700949, 3.0134423284751652, 4.244711018941435, -0.25457760358804105, 2.9928961869909396, 4.222926164112412, -0.266456651604688, 2.9764593598072833, 4.205568267976553, -0.2752695399310194, 2.97055835197387, 4.199219947194503, -0.24872822315814214, 2.9418688316941553, 4.168523700499488, -0.26306334081451815, 2.9819948840264954, 4.21139538405395, 5.679263740213762, 8.751821702188087, 3.516774966807848, 1.88, 3.293087858430395, 0.4669121415696047, 5.6793222034892725, 8.751936089986941, 3.516760422158663, 1.88, 3.2931162161426513, 0.4668837838573485, 5.704285538440655, 8.801258696809832, 3.5305918329872163, 1.9113338470458985, 3.3374389054041815, 0.4852287886876152, 5.720107261018173, 8.821451722822095, 3.542479078217129, 1.929037742614746, 3.360947240891499, 0.49712824433799274, 5.5949022532135535, 8.579786280482868, 3.538670779028937, 1.88, 3.2511309200802088, 0.508869079919791, 5.696943236588502, 8.784902341243379, 3.5270331678788684, 1.9016822052001954, 3.323545680393914, 0.4798187300064771
'atlas_susy_compressed_2020', 'SR_E_mll_1', 0, 1.0, 1.0, -1.0, 3.0, 3.0, 1.3, -0.0, 0.0, 0.99285715760134, 0.974572526468273, 0.0019692984064424626, 8.414398575737609, -1.0090471124616391, 1.999992554257058, 2.9999941827150445, 2.0000068360990975, 3.0000062116432558, -1.0146859370453194, 1.9999911055866961, 2.999993332536751, -0.9581206534474498, 2.0000097704944815, 3.0000068756928253, -1.0147090671536394, 1.999991096852641, 2.9999933279398037, -0.9928571581840515, 2.0, 3.0, -1.0149591462544532, 1.9999908080815574, 2.999993583749005, 5.542549779038771, 8.672653859112597, 2.9999941827150445, 1.2654349327087402, 2.6304423264052694, 0.0, 5.564661664198735, 8.711380198882502, 2.999993332536751, 1.27739559173584, 2.6530386803753028, 0.0, 6.58076228392919, 11.940251427635355, 3.0000068756928253, 1.6147975730895996, 3.90699091445945, 0.0, 5.564751084484353, 8.711535487768673, 2.9999933279398037, 1.2774443054199218, 2.6531303650145417, 0.0, 4.741020987354531, 7.1976683792555525, 3.0, 0.9928571581840515, 1.9892793368734119, 0.0, 5.56625800038361, 8.714557129248922, 2.999993583749005, 1.2781626510620117, 2.6546373938327443, 0.0
'atlas_susy_compressed_2020', 'SR_E_mll_2', 46, 44.0, 6.8, -6.8, 21.0, 19.0, 7.0, -5.0, 46.0, 44.72553245531518, 8.41360307334793, 45.49662940599245, 5.276443543715593, -0.48141552717262426, 24.163320932375605, 29.312725924963765, 18.973558336644853, 23.298250040184296, -0.4835518133846307, 24.209119302980195, 29.36787052265319, -0.4888282852388122, 23.014839196691685, 27.541956315206196, -0.4899455472853273, 22.963515623205392, 27.793129448428, -0.01796193429423454, 16.275349866250874, 20.006257099193398, -0.9376511995900139, 32.508148944383855, 36.55818709925, 27.82369229681775, 42.20523653657515, 17.8220172358447, 44.72553379058838, 55.43141469269517, 34.01965288848159, 27.880544618453605, 42.29027247896149, 17.858629933286913, 44.726452884674075, 55.4560242140614, 33.99688155528675, 26.960463736073827, 41.83798896619797, 15.96684647184843, 45.520000801086425, 56.45045156667175, 34.5895500355011, 27.818650744900538, 42.7114864972001, 17.04804246103818, 46.021725749969484, 57.060762432192945, 34.98268906774602, 18.43952151963758, 27.98117604214213, 12.123152418209065, 44.72645141449336, 51.414235159090175, 38.03866766989655, 23.918233684995357, 36.96041804402011, 14.426070454414237, 36.820792503356934, 46.263388279139306, 27.37819672757456
'atlas_susy_compressed_2020', 'SR_E_mll_3', 90, 77.0, 12.0, -12.0, 41.0, 31.0, 11.0, -9.0, 90.0, 77.54932191291745, 10.78185097382858, 85.00842629389504, 7.171345188600769, -0.8327569510143258, 45.35272478668099, 51.64632615300503, 30.677163497641793, 36.37546516131917, -0.8331816270046777, 45.421015583396795, 51.73137223393396, -0.8490683673060838, 44.12016792273807, 49.82323185461462, -0.7978281447130413, 43.876197994836026, 49.92324165120017, -0.9496734170378875, 37.498291762062415, 41.807473652218455, -1.8707184379846473, 59.09676613401349, 63.9111022956633, 35.58373059679268, 53.738112572897386, 23.072952861574787, 77.54932197570801, 91.41735712419326, 63.681286827222756, 35.681129728882894, 53.88421842094972, 23.136316782886414, 77.55085247039796, 91.45939444427519, 63.64231049652072, 34.69813527807753, 53.20878200610746, 21.287736857075206, 78.30149286270142, 92.35040910663128, 64.25257661877157, 35.56625402710969, 54.16239523504477, 22.35191299561054, 78.76431579589844, 92.94038197802779, 64.5882496137691, 23.614886475164962, 35.70328559171266, 15.599171050378265, 77.55085244015083, 86.35714862186938, 68.74455625843228, 31.634327607122387, 48.37707753385692, 19.68708509916579, 67.56856872558593, 80.15440077350931, 54.98273667766256
'atlas_susy_compressed_2020', 'SR_E_mll_5', 151, 138.0, 18.0, -18.0, 52.0, 43.0, 16.0, -11.0, 151.0, 142.27664610349626, 14.306532792099242, 147.4109313623119, 9.328539609534426, -0.5509128750542901, 48.790248643540416, 57.37074702709815, 35.95404320468288, 43.292937648338025, -0.5507244048214879, 48.78140467560338, 57.36207633256575, -0.5616215269082516, 47.68875308995304, 55.604046941982084, -0.5418360344987528, 47.39412771821403, 55.69048957258406, -0.261695873417926, 36.378185841143065, 42.31105994064564, -1.216970738207788, 65.7462696475387, 72.70093992111283, 47.0975264698339, 70.85057785087845, 30.842966920515373, 142.27664611816405, 160.8334805012413, 123.71981173508681, 47.09770850851964, 70.85084295731421, 30.84310415327195, 142.28359827041626, 160.84050186756016, 123.72669467327236, 46.08534298296511, 70.0256068680506, 29.049228350088892, 142.99538831710817, 161.647987472035, 124.34278916218133, 46.92615947389156, 71.02546165753915, 30.084107362584856, 143.54333087921142, 162.33087370783352, 124.75578805058932, 31.24983107650628, 47.0840363049453, 20.727451784582556, 142.28359819598728, 154.2118670643515, 130.35532932762305, 43.254382051789605, 65.56045132594356, 27.603924590276332, 128.92227439880372, 146.21249137713252, 111.63205742047492
'atlas_susy_compressed_2020', 'SR_E_mll_10', 244, 200.0, 19.0, -19.0, 86.0, 49.0, 26.0, -13.0, 244.0, 204.9291492401498, 18.231043418803765, 229.04986780388975, 12.015786741257921, -1.819503526767358, 103.16569875608783, 112.09811461217642, 58.65003401457534, 67.44333536977058, -1.819602840266678, 103.13437059457652, 112.06272467064747, -1.7767323201907799, 100.45093085594186, 108.71649497514083, -1.7234804640678052, 100.38979615500871, 109.08714321614933, -3.506228075381763, 94.62994302264627, 99.82596689575287, -3.4873924791862256, 129.93925984944082, 136.6734998292589, 58.20994988119282, 87.37353337982341, 38.30105720652443, 204.92914924621581, 228.01772184241133, 181.8405766500203, 58.18445948322352, 87.3354691670938, 38.28418821175425, 204.93899822235107, 228.01705480088728, 181.86094164381487, 56.930668799803975, 86.23531578989336, 36.12423696620006, 205.739875869751, 228.91319938764283, 182.56655235185914, 57.95331929193613, 87.45954382358038, 37.385792622543505, 206.3198220062256, 229.6511961665936, 182.9884478458576, 37.093050473817975, 55.786863927001505, 24.651625079982555, 204.9389982621513, 219.25468889383762, 190.62330763046498, 53.29456322367818, 80.61173295810245, 34.10482754115567, 187.4297302055359, 208.92785711085423, 165.93160330021755
'atlas_susy_compressed_2020', 'SR_E_mll_20', 383, 301.0, 23.0, -23.0, 132.0, 61.0, 22.0, -16.0, 383.0, 306.77621173239623, 24.375281884807187, 356.8546115319781, 15.858829907289836, -3.5496766873486916, 177.88275734995312, 187.5337781975194, 84.64586383963527, 95.27760676617477, -3.5444087642723416, 177.8868874088551, 187.54993170097967, -3.3276612574297473, 171.37252268839677, 180.3270390623903, -3.330658049907703, 172.21954391706498, 181.4300832300713, -8.767110897777997, 174.34152206295582, 179.1507156179609, -4.210192728956102, 188.9778760685837, 197.25315044451443, 74.90321986279993, 112.18744640312818, 49.507758459858216, 306.7762117385864, 336.66585110502825, 276.8865723721446, 74.96724848690222, 112.28236162794444, 49.549622133771685, 306.788708820343, 336.70427682602946, 276.87314081465655, 73.28822740117117, 110.72235074031288, 46.729634711296235, 307.74868761062623, 337.7666794037432, 277.7306958175093, 74.17296447844556, 111.62280513744578, 47.93883192080741, 308.2692187309265, 338.3387697316032, 278.19966773024987, 44.92560070375306, 67.45270068061838, 29.915108896089677, 306.7887088015079, 324.3040937188172, 289.27332388419853, 72.0494249796764, 108.73236310678698, 46.16458686381085, 297.4583102798462, 326.84425616713594, 268.0723643925565
'atlas_susy_compressed_2020', 'SR_E_mll_30', 453, 366.0, 27.0, -27.0, 144.0, 70.0, 26.0, -20.0, 453.0, 372.12112229228586, 28.502217691665745, 427.3420583284333, 17.896534667456574, -3.178998071770315, 191.34876291181286, 202.68713088554276, 88.54848267710403, 100.45613162513368, -3.164173224382636, 191.45292609041243, 202.8429645630602, -2.998120350325346, 184.69510308447283, 195.15173940494194, -3.010672558676268, 186.82734809031936, 197.86151531546398, -8.210438752869663, 183.96543330249705, 189.25031358406696, -5.725415188203009, 243.67753040860282, 251.53815452149445, 85.65229298706963, 128.16311521892214, 56.721608187108096, 372.1211223220825, 406.3875516810363, 337.8546929631287, 85.93019563396015, 128.57893826248946, 56.90912751954936, 372.1368994903564, 406.51729353542447, 337.7565054452884, 83.91231210489988, 126.65701982120157, 53.54764267266399, 373.2265445137024, 407.71962712329827, 338.7334619041065, 85.34604960198257, 128.31458516617127, 55.49724153486369, 373.4701320266724, 408.0999592241285, 338.8403048292163, 49.27093382372892, 73.92230291267825, 32.83478403102344, 372.1368995492114, 391.4277497002341, 352.84604939818877, 80.2168071312324, 121.01300234332804, 51.188116057807285, 337.13273450851443, 370.04023958175895, 304.2252294352699
'atlas_susy_compressed_2020', 'SR_E_mll_40', 492, 420.0, 30.0, -30.0, 134.0, 74.0, 29.0, -20.0, 492.0, 422.38708176775333, 31.10267882976956, 470.66638629087555, 18.88564946176432, -2.253547409137914, 175.2060728901575, 188.63434066337948, 84.88302509531283, 97.69034921550343, -2.244368134871745, 175.37148735616663, 188.864297770453, -2.181059953029327, 170.3686257640429, 182.69787937385357, -2.155189857984996, 170.7793218282662, 183.6009065232773, -5.442689530307305, 160.2079170494508, 166.45846780449847, -4.143586034237163, 225.24885049673574, 234.55879593056088, 92.65145644037702, 138.56583368630652, 61.4276507757847, 422.3870817565918, 459.5015985250495, 385.2725649881341, 92.98610174771984, 139.06053114858997, 61.64931652772546, 422.4005744934082, 459.65068152403563, 385.1504674627808, 90.80963843776112, 136.9690660842791, 58.05184893610729, 423.54451694488523, 460.90849555200947, 386.180538337761, 91.96539251909746, 138.32009352793816, 59.564247282431914, 424.13647254943845, 461.63255879765995, 386.64038630121695, 52.36079738881659, 78.52115630231083, 34.90834258805426, 422.4005744122546, 442.9529605124683, 401.848188312041, 87.85631972344208, 132.4609095216077, 55.880726666313564, 388.6155871772766, 424.8143205530852, 352.416853801468
'atlas_susy_compressed_2020', 'SR_E_mll_60', 583, 520.0, 35.0, -35.0, 135.0, 84.0, 32.0, -23.0, 583.0, 516.6382570814677, 35.25576859395389, 563.4256082403257, 20.759339292426173, -1.810973099115552, 176.53791663447973, 192.4224896175309, 87.63097638318295, 101.79735073760729, -1.8037124807528224, 176.81888121447776, 192.79687756687827, -1.780130474348954, 172.59278904002335, 187.2023383223882, -1.752937641513558, 174.40383418018584, 190.2943788836326, -4.088797100660571, 154.713380928136, 162.0495163719082, -4.299536025906848, 258.240348719926, 268.87223657504364, 104.071758279782, 155.53652517223566, 69.10833262175001, 516.6382570838928, 558.3974924192067, 474.87902174857885, 104.5583050808158, 156.25977219119133, 69.43217333108996, 516.651177444458, 558.6084517313573, 474.6939031575587, 102.20335447207033, 153.95676365834007, 65.5599672484983, 517.8561792373657, 559.9248739372731, 475.78748453745834, 104.794662397391, 157.5474590125672, 68.68386066424775, 518.2041283988953, 560.8072433533114, 475.6010134444791, 57.69015672905503, 86.4600702628784, 38.49058065282512, 516.6511774496195, 539.3811395580265, 493.9212153412124, 99.44144382798429, 149.8708998567698, 63.681564630993165, 464.1931250190735, 505.1540563019728, 423.23219373617417
'atlas_susy_compressed_2020', 'SR_S_100p5', 24, 27.0, 4.8, -4.8, 13.0, 14.0, 5.0, -4.0, 24.0, 26.653970698316158, 5.537811793848488, 25.233280637936552, 3.624031162536296, -0.4520112981206079, 13.518334196040815, 17.172707778467345, 12.275950542967896, 15.508884282032733, -0.4547391803741881, 13.560497314996677, 17.223284987132114, -0.43655847764763994, 12.641059402102611, 15.948847092768322, -0.4934017160346516, 12.17904477569549, 15.527079739309753, -0.13683209139562713, 8.944277094784798, 11.789845646010484, -2.0059029215973676, 8.788021383279471, 12.023890163541905, 20.155854383081675, 30.771142847077883, 12.719712555983552, 26.653983058929445, 34.19931161281707, 19.10865450504182, 20.20691086346457, 30.848486497716586, 12.751395365076093, 26.65483512878418, 34.221961567279266, 19.087708690289087, 19.750689062954233, 30.818840151116927, 11.630821220327128, 27.234830322265626, 34.9643096402896, 19.50535100424165, 20.216328532499812, 31.427231120172568, 12.024222133499935, 28.111053352355956, 35.9933226251862, 20.228784079525713, 14.720411650450762, 22.421757346652367, 9.62681970043502, 26.654820985793677, 31.81765170021708, 21.491990271370273, 30.463572794788682, 48.521263289761684, 16.500144094512443, 43.400914134979246, 56.757346014912386, 30.044482255046105
'atlas_susy_compressed_2020', 'SR_S_101', 41, 46.0, 6.5, -6.5, 16.0, 18.0, 7.0, -5.0, 41.0, 47.952425765567554, 8.570678120758568, 43.973384068501566, 4.9391918920367965, -0.6851162160220663, 16.57090910300165, 21.50432998353415, 14.690819083860536, 18.761547846273736, -0.6710374847563771, 16.11445123630714, 20.94730608373538, -0.646907361192456, 14.782896084376565, 19.053939943593967, -1.275613035442714, 14.072044060773836, 18.335261741730594, -0.5306234516732076, 9.183354315957192, 12.490020635348223, -1.6220226581755264, 11.515932896283164, 15.64374199018644, 28.491254536240334, 43.19517470534687, 18.280916067592955, 47.95242605209351, 58.92861630045776, 36.97623580372925, 27.929158603460465, 42.354963269075164, 17.91920611266228, 47.95468727111816, 58.696108972639045, 37.213265569597276, 27.134021500770412, 41.9505581169797, 16.296981783650672, 48.66256664276123, 59.567326382597805, 37.75780690292465, 54.59757344898671, 98.93954304019992, 14.38935529676771, 71.36913103103637, 106.88319711609209, 35.85506494598066, 19.017398786903513, 28.844583804462978, 12.511549626007735, 47.95468720171081, 54.87961949031197, 41.029754913109656, 33.294531591505184, 52.30549078964147, 19.251576171514298, 60.243851146698, 74.42458694256835, 46.063115350827644
'atlas_susy_compressed_2020', 'SR_S_102', 91, 82.0, 10.0, -10.0, 35.0, 28.0, 10.0, -8.0, 91.0, 84.07039889325577, 11.75108490914295, 88.39506864773988, 7.623651108527272, -0.5866384938762788, 39.341047439124054, 46.27412321496948, 28.4666869843216, 34.36486398603691, -0.5864227862607209, 39.33289471700536, 46.26594005929988, -0.6038270481981574, 38.08892958068418, 44.28224002378609, -0.605946556712691, 36.78850419837602, 43.141971833700644, -0.2776017843167944, 28.828832922393353, 33.57970719123483, -0.7144225535707893, 30.00879459728158, 37.123299290232254, 37.96807136609486, 57.28813789831773, 24.659199096912246, 84.0703988647461, 98.91647604393347, 69.22432168555872, 37.96690485281124, 57.28639841659749, 24.65846669612033, 84.07586038589477, 98.92145054439038, 69.23027022739916, 36.84177336400881, 56.481314641451036, 22.573099968146025, 84.89023347854614, 99.88828754931417, 69.8921794077781, 39.59267779322337, 63.748432475517596, 22.46102333682693, 88.08045650482178, 105.93992903365852, 70.22098397598505, 24.503021301005834, 37.02722494736885, 16.194974016381995, 84.07586041184024, 93.24514939255408, 74.9065714311264, 46.77642368797132, 73.70860876457813, 26.802382952387052, 99.91965574264526, 120.59213846377219, 79.24717302151834
'atlas_susy_compressed_2020', 'SR_S_105', 158, 158.0, 10.0, -10.0, 41.0, 41.0, 16.0, -11.0, 158.0, 159.92394293192862, 18.08714289031179, 158.62749044244137, 10.21420768441061, -0.562606036650005, 43.285007837746285, 53.420286834174455, 32.996333380112084, 40.70432018781042, -0.5701485507608377, 43.607594113483074, 53.81394691906653, -0.565357289109023, 41.82594273506306, 50.89058824157331, -0.5781061936105881, 40.48711879003197, 49.55310553833618, -0.01174486615097381, 24.636442283005927, 30.953749065699395, -0.6895486754909972, 36.434792239471264, 45.80631861797127, 55.443545059067695, 83.27294636673032, 36.389609154235, 159.92394289016724, 181.89931764612058, 137.9485681342139, 55.846552620293906, 83.87360274950511, 36.657940757775386, 159.93433153152466, 182.07527291251336, 137.79339015053597, 54.105850403170265, 82.3788055983653, 33.63780234004244, 160.97005672454833, 183.27011170352563, 138.67000174557103, 54.6575094537762, 83.38085692753445, 33.847474734514556, 162.77776498794555, 185.41598734367165, 140.13954263221945, 33.008883691450514, 49.70230081958301, 21.908605524600556, 159.93433148297584, 172.5808460811952, 147.28781688475647, 57.535245916587115, 87.6457805055922, 35.75234724101442, 169.57618104934693, 193.38839467123736, 145.7639674274565
'atlas_susy_compressed_2020', 'SR_S_110', 243, 242.0, 21.0, -21.0, 52.0, 52.0, 19.0, -14.0, 243.0, 243.2442460985705, 22.434848921284594, 243.05196242813207, 12.736037022427256, -0.5612182524890239, 55.52912678164204, 68.04131619628085, 41.43135631155542, 50.901864512225615, -0.567712355276468, 55.866108963404734, 68.4565531033877, -0.5669549955414093, 54.1046778604904, 65.48546871267133, -0.5770269030026287, 52.57920221198038, 64.01166960876701, -0.00014032286363269142, 32.26407119265264, 39.94799647666753, -0.6286154439532485, 53.25669072882304, 65.26088363574756, 68.29933572102459, 102.37639552811069, 45.04753837649304, 243.24424619674681, 270.45048343433143, 216.0380089591622, 68.73169308286464, 103.02058921095647, 45.33481487663373, 243.26123891830446, 270.64453576919027, 215.87794206741862, 66.89172931688113, 101.34508775313301, 42.21813838437134, 244.3045806312561, 271.8183582314682, 216.790803031044, 67.71724039270258, 102.97624514271348, 42.48782319131846, 246.47251459121705, 274.540998837692, 218.40403034474213, 40.2285319491048, 60.457783628792356, 26.759584667553224, 243.2612389412099, 258.8580732014439, 227.66440468097588, 71.07219914723042, 107.84251444738571, 44.7481672239779, 248.52841444015502, 277.9210147302687, 219.1358141500413
'atlas_susy_compressed_2020', 'SR_S_120', 328, 312.0, 24.0, -24.0, 71.0, 60.0, 22.0, -17.0, 328.0, 315.09585724363495, 25.71079984307998, 323.88154132420664, 14.95547876034817, -0.6452843020092558, 78.40665482891954, 92.51671816720237, 52.535494283759895, 63.469152819945656, -0.6498377147102984, 78.74379328600492, 92.9371925924611, -0.6623277809022258, 77.03904587144882, 89.96582080076371, -0.6469713371617072, 74.94348208676301, 87.97818146607146, -0.2598872298307118, 52.90757956683093, 61.32446261036777, -0.5928381217483389, 65.01156755552209, 78.72578606759063, 77.89204781136455, 116.63155115403559, 51.5036593592195, 315.09585720062256, 346.2045727229831, 283.98714167826205, 78.34441257104022, 117.30551523181482, 51.806159359757935, 315.11565084457396, 346.4094115396032, 283.82189014954474, 76.43255553567653, 115.51569589004528, 48.60461404063906, 316.1711902618408, 347.5816417491111, 284.76073877457054, 77.3802640083493, 117.40558025069998, 48.85836227468671, 318.6573451423645, 350.7256361901751, 286.58905409455383, 45.50228836735396, 68.31222721503397, 30.30266963517543, 315.1156507093717, 332.8671478493138, 297.3641535694296, 79.72636428989867, 120.61953681612255, 50.761483650811094, 328.93541984558107, 361.76837236798434, 296.1024673231778
'atlas_susy_compressed_2020', 'SR_S_130', 419, 388.0, 28.0, -28.0, 92.0, 68.0, 27.0, -18.0, 419.0, 390.9746525060708, 29.284425705917577, 410.35396356909916, 17.109203833865813, -0.881127611495357, 106.2583176599865, 121.58392211596907, 64.00746804002429, 76.26807259879887, -0.882154819937241, 106.51297011913042, 121.91324702879291, -0.8976504652014391, 104.4787026862985, 118.54334630127808, -0.8635226520906643, 102.66178093115936, 117.1328515556268, -0.9794661804448417, 79.97369238578432, 88.42904163262557, -0.6897649590738631, 89.69856032942849, 104.99479314847737, 87.90047048662733, 131.5044502879673, 58.23491099367722, 390.97465253829955, 426.15517649851887, 355.79412857808023, 88.28650853301083, 132.08015124278705, 58.492600451516594, 390.99974355697634, 426.33797550074223, 355.66151161321045, 86.23808944730071, 130.12336347484765, 55.092777151666745, 392.0981183052063, 427.5476267948577, 356.6486098155549, 87.6409104146945, 132.61384218830517, 55.95738148270637, 394.2889520072937, 430.45858027491994, 358.11932373966744, 50.45364083300439, 75.68459179352038, 33.629020880031376, 390.999743520097, 410.773456968008, 371.226030072186, 89.33646973926032, 134.90211080895298, 57.28880613612159, 405.22832040786744, 441.9527596041331, 368.50388121160177
'atlas_susy_compressed_2020', 'SR_S_140', 472, 443.0, 31.0, -31.0, 95.0, 74.0, 28.0, -21.0, 472.0, 447.7189258740801, 32.27640566882853, 464.78851157604583, 18.249635077985815, -0.7893050851631905, 107.18130453968405, 124.1958968941632, 65.69428503095341, 78.76452277082309, -0.7909244727852129, 107.40843514887669, 124.48815657786086, -0.8063037876221258, 105.39715961393905, 121.00797321773852, -0.7855801113857591, 104.00891837851782, 120.2755970425184, -0.6449918604785232, 75.99238125947332, 85.35861218621356, -0.6901964207658543, 94.89404953051347, 111.96486626328543, 95.86683380172143, 143.34410919319586, 63.589186157575526, 447.7189259147644, 486.141118619962, 409.29673320956675, 96.21886423354991, 143.86597807598852, 63.82380041342515, 447.752769947052, 486.3177894537472, 409.1877504403568, 93.99025458969012, 141.71126009225256, 60.14549876041063, 448.91499824523925, 487.5933134767912, 410.2366830136873, 96.16800160223774, 145.44844190484585, 61.67089541637185, 451.27755184173583, 490.96907857753547, 411.5860251059362, 53.84966670805037, 80.7379872546219, 35.90932433843763, 447.75276997293633, 468.912939395059, 426.59260055081364, 98.45248550145381, 148.3646418568501, 63.53986183093617, 459.8977428627014, 500.2672399526357, 419.52824577276715
